NUTS_ID,LEVL_CODE,CNTR_CODE,NAME_LATN,NUTS_NAME,MOUNT_TYPE,URBN_TYPE,COAST_TYPE,FID,geometry,geo,TIME_PERIOD,density,gdp_inhabitant,median_age,rate_migration,neighbors
RO3,1,RO,Macroregiunea Trei,Macroregiunea Trei,0.0,,0,RO3,"POLYGON ((5513231.5463 2597496.3298, 5521937.1146 2606182.0187, 5567826.6147 2623431.0766, 5588156.5247 2596206.0916, 5604291.048699999 2593750.7694, 5623585.9822 2561911.0876, 5671239.2638 2564968.3953, 5717780.3573 2578044.3148, 5723872.881899999 2574903.406099999, 5747777.7433 2545565.017899999, 5744994.5293 2531629.0986, 5739755.6247 2520915.0668, 5692416.9382 2494414.3204, 5667050.032299999 2489841.6779, 5625117.978399999 2468918.4036, 5623303.4111 2468347.4583, 5606154.0594 2456523.3407, 5592233.5943 2434876.496099999, 5577228.5008 2418572.3232, 5568140.8038 2411494.9099, 5548282.532099999 2408758.8222, 5496185.8872 2405891.3796, 5499958.3164 2414743.9527, 5487785.4064 2434939.580399999, 5502578.037799999 2449533.3859, 5498136.5221 2462349.8048, 5500624.645 2481498.7249, 5490635.1489 2482936.9713, 5477627.218699999 2515380.5996, 5464097.506999999 2526639.9038, 5456421.4792 2525143.9824, 5458189.9068 2530133.506899999, 5447923.6413 2606828.6899, 5459801.4957 2611870.852, 5492605.9985 2615405.01, 5513231.5463 2597496.3298))",RO3,2019,0.018735207297290113,0.13016528925619836,0.7046263345195731,0.4559585492227979,"['BG3', 'RO1', 'RO2', 'RO4']"
BG3,1,BG,Severna i Yugoiztochna Bulgaria,Ð¡ÐµÐ²ÐµÑÐ½Ð° Ð¸ Ð®Ð³Ð¾Ð¸Ð·ÑÐ¾ÑÐ½Ð° ÐÑÐ»Ð³Ð°ÑÐ¸Ñ,0.0,,0,BG3,"POLYGON ((5363358.685799999 2390534.4637, 5395245.6313 2400968.356799999, 5413836.1129 2397732.036699999, 5453726.0072 2394931.2346, 5470511.1852 2397911.1859, 5481835.7851 2406211.737, 5496185.8872 2405891.3796, 5548282.532099999 2408758.8222, 5568140.8038 2411494.9099, 5577228.5008 2418572.3232, 5592233.5943 2434876.496099999, 5606154.0594 2456523.3407, 5623303.4111 2468347.4583, 5625117.978399999 2468918.4036, 5667050.032299999 2489841.6779, 5692416.9382 2494414.3204, 5704520.3551 2485386.006899999, 5728800.2762 2487225.7224, 5746239.8846 2491716.968599999, 5757050.6129 2477686.3214, 5775403.5429 2473243.4408, 5803878.310699999 2477397.266799999, 5810052.3917 2452898.9016, 5805913.3866 2438861.9339, 5782093.2968 2433813.7279, 5773956.4548 2421445.3914, 5767849.9592 2404896.818299999, 5771739.2168 2366169.118899999, 5773148.663699999 2353301.6874, 5762740.3007 2344711.3452, 5760327.8943 2339837.0304, 5751153.2363 2321404.0064, 5767527.4877 2315041.8571, 5804912.6646 2276442.7947, 5799302.3011 2274668.5808, 5767353.2375 2262972.7978, 5758984.5429 2265557.752699999, 5752227.6826 2267654.5118, 5741174.0703 2273399.2112, 5723794.925799999 2269102.7313, 5719147.3339 2259931.5405, 5716919.9485 2257473.0697, 5710780.1064 2254318.4803, 5687246.9263 2242311.344799999, 5684023.6787 2248256.819499999, 5674950.5284 2265371.584, 5651156.768999999 2266351.4212, 5648173.686 2245784.9606, 5629047.341499999 2251352.264799999, 5619346.160499999 2243806.8005, 5603222.5911 2252825.3098, 5584856.9679 2241556.979699999, 5562400.3061 2248826.7048, 5562772.591 2269401.2225, 5562919.1796 2278062.7094, 5550378.170299999 2282887.7281, 5547626.4944 2292609.0159, 5544436.0884 2303884.2685, 5524023.3079 2297004.3967, 5505349.948899999 2301392.030099999, 5494265.4187 2295306.1998, 5476612.0316 2296961.2763, 5471186.570499999 2310434.6218, 5454917.1749 2323066.4913, 5422875.151799999 2311629.0348, 5408314.6017 2325539.7008, 5390455.7018 2317197.2555, 5375157.8499 2323275.277799999, 5351004.2761 2340906.9679, 5344289.3862 2341572.7188, 5330564.47 2351507.8822, 5314029.3958 2379878.855799999, 5314392.8145 2402041.1996, 5322636.3971 2410288.7277, 5328203.816199999 2415146.2316, 5330611.946599999 2430822.479499999, 5355670.479599999 2421937.2738, 5361155.271 2416522.564999999, 5352264.385199999 2407471.5001, 5351090.4208 2396045.312, 5363358.685799999 2390534.4637))",BG3,2019,0.00601015876392841,0.022727272727272728,0.8078291814946621,0.4170984455958549,"['BG4', 'RO2', 'RO3', 'RO4', 'TR2', 'RS2']"
RS2,1,RS,Serbia - jug,Ð¡ÑÐ±Ð¸ÑÐ° - ÑÑÐ³,0.0,,0,RS2,"POLYGON ((5149476.993 2413549.2495, 5154516.8176 2427360.5138, 5179560.6371 2419360.783, 5176723.990499999 2428252.778899999, 5180629.624299999 2435700.0891, 5174922.5493 2444257.9613, 5177374.6877 2456218.573, 5193547.4253 2465374.509099999, 5217048.233999999 2480557.532099999, 5234941.5702 2475460.1675, 5242701.9506 2467342.305299999, 5271841.4077 2464554.9575, 5272190.4103 2464260.9651, 5284281.916099999 2453294.1602, 5301990.9891 2479811.3983, 5326221.6224 2472728.558599999, 5329265.8683 2466603.3378, 5319874.8794 2464752.3555, 5311029.5558 2453740.1525, 5330611.946599999 2430822.479499999, 5328203.816199999 2415146.2316, 5322636.3971 2410288.7277, 5314392.8145 2402041.1996, 5314029.3958 2379878.855799999, 5330564.47 2351507.8822, 5344289.3862 2341572.7188, 5351004.2761 2340906.9679, 5375157.8499 2323275.277799999, 5359818.0478 2286468.8461, 5341408.2982 2280944.8636, 5336280.7314 2275236.1873, 5340814.5933 2256088.8045, 5341512.684699999 2254393.3121, 5349770.8374 2234373.2401, 5346122.3373 2229059.9241, 5338319.639799999 2217739.3945, 5329282.4119 2220544.4876, 5276030.969699999 2202300.501599999, 5271154.7332 2211379.3431, 5274070.8944 2217418.0916, 5283071.5485 2236159.9953, 5282809.69 2244841.655099999, 5282575.4122 2252504.2894, 5256364.3516 2254377.7041, 5254073.8344 2267297.920299999, 5241170.078299999 2269357.5184, 5225434.3922 2288423.68, 5208552.1359 2291175.2667, 5198294.206 2303847.011299999, 5183436.7475 2293641.2629, 5188434.1832 2276812.3975, 5178888.020199999 2265900.3662, 5178268.7937 2255358.3497, 5166993.0154 2250206.426, 5163926.8171 2257782.8344, 5154804.1558 2261621.0183, 5141136.5436 2266081.0558, 5106789.8215 2282470.6163, 5066457.2681 2314658.2445, 5087025.985 2329319.3109, 5084814.0359 2339485.526799999, 5068077.4021 2360532.8781, 5086884.0699 2369347.2421, 5080833.1289 2380379.4864, 5048684.3334 2407043.7739, 5048283.1783 2422328.2623, 5058853.6995 2465999.955499999, 5065628.6892 2470764.2431, 5084196.103 2473149.2606, 5089719.28 2469668.264699999, 5089944.4536 2456638.6159, 5112074.074999999 2445302.2935, 5113220.33 2439111.0407, 5131245.048699999 2432592.0194, 5138423.6724 2410836.3102, 5149476.993 2413549.2495))",RS2,2019,0.007805228306252161,0.003099173553719005,0.7793594306049825,0.4170984455958549,"['BG3', 'BG4', 'RO4', 'RS1', 'ME0', 'MK0']"
EE0,1,EE,Eesti,Eesti,0.0,,0,EE0,"MULTIPOLYGON (((5209290.378799999 4151086.252599999, 5211504.4844 4157512.3938, 5262087.088099999 4156077.8782, 5275061.0084 4152239.0292, 5323852.7566 4159916.201099999, 5333199.4778 4170603.0386, 5343061.845799999 4164517.3664, 5344018.4048 4157265.9607, 5333368.4559 4144997.7666, 5329441.0181 4111477.395199999, 5314985.3966 4087160.6611, 5334768.6892 4049353.6148, 5341711.1235 4024653.9282, 5362280.1378 3994873.9136, 5353334.832 3983277.733899999, 5349152.8405 3966171.1197, 5350178.1391 3949790.8621, 5321916.8773 3954646.584799999, 5302019.1519 3939008.3635, 5286619.083799999 3944065.1436, 5264790.1543 3966655.9914, 5257057.6499 3965685.9275, 5221241.0741 3980084.5733, 5203368.3127 3975554.1011, 5192747.907199999 3965598.443399999, 5167149.6851 3949298.7948, 5165381.734099999 4000459.4037, 5155974.845699999 4001589.9662, 5140052.8961 3989423.2999, 5124729.8047 3994502.0372, 5104463.120999999 4020317.1521, 5103757.0427 4038138.271199999, 5094474.117 4034250.481699999, 5090049.1197 4081987.515699999, 5100683.6543 4090791.899599999, 5118744.4652 4100818.4586, 5116149.5576 4109542.657099999, 5125173.9604 4109264.653999999, 5134054.401799999 4124302.6937, 5154008.628699999 4126620.2244, 5154600.3266 4138060.6527, 5172272.707 4133801.9798, 5188185.6501 4139581.8051, 5193308.6248 4151424.9134, 5200563.5052 4150838.7237, 5201599.830399999 4158073.6799, 5209290.378799999 4151086.252599999)), ((5143264.991699999 3970545.538, 5139355.731699999 3966227.0479, 5137260.9526 3969713.338199999, 5137102.1432 3976388.530099999, 5142802.162799999 3977965.806299999, 5143264.991699999 3970545.538)), ((5140265.066 4134425.9067, 5135953.7247 4131148.368, 5132117.9677 4135387.2366, 5134244.5624 4143827.0052, 5140265.066 4134425.9067)), ((5093063.1767 4019591.237299999, 5096515.8433 4008375.7062, 5083863.2665 4009677.0792, 5083135.7315 4005847.5097, 5090163.3916 4001462.3181, 5090669.4913 3997732.6028, 5080991.237199999 3991115.4309, 5063646.5599 3968919.1767, 5041707.7325 3961662.7959, 5038341.6322 3936877.7474, 5031274.2534 3929772.668299999, 5029099.7432 3937552.6976, 5035649.98 3953359.253, 5015403.9098 3966141.4761, 5019418.456599999 3976303.3292, 5013819.4716 3989723.5013, 5023715.7594 3986392.971, 5029202.819499999 3996121.9267, 5035207.1204 3994208.6108, 5035578.8323 3997232.9833, 5047230.4515 4010790.250399999, 5071825.6641 4013452.368799999, 5086202.0416 4023469.0559, 5093063.1767 4019591.237299999)), ((5072304.8823 4064545.1941, 5079752.692199999 4062494.568399999, 5083523.637 4064523.527899999, 5085255.976 4059173.5243, 5074726.595899999 4055326.0868, 5069873.3826 4060967.721, 5072304.8823 4064545.1941)), ((5041562.108999999 4062334.914899999, 5065501.8471 4047656.8987, 5068321.6302 4048383.4929, 5071498.7377 4040433.6708, 5067012.518999999 4039835.668, 5046435.538899999 4018589.1533, 5041148.2552 4021313.3932, 5033410.5276 4037129.293299999, 5028851.5325 4040608.1865, 5041562.108999999 4062334.914899999)))",EE0,2019,0.0032444219876073717,0.17355371900826447,0.6868327402135233,0.5854922279792746,['LV0']
AL0,1,AL,ShqipÃ«ria,ShqipÃ«ria,0.0,,0,AL0,"POLYGON ((5129579.17 2204098.7522, 5148385.472899999 2216598.8894, 5165992.5974 2201592.3347, 5186560.0099 2184200.1032, 5197756.7107 2164589.945, 5198543.8881 2159651.9035, 5200419.9196 2147880.021299999, 5198279.4438 2144087.0679, 5196828.9519 2130111.2062, 5198696.782299999 2124244.0787, 5200292.4789 2119235.7039, 5201644.286499999 2114995.650699999, 5195408.3268 2109825.9447, 5202717.372099999 2095259.06, 5200756.9842 2085264.6585, 5211962.695699999 2061668.541099999, 5218147.243 2059945.0701, 5225902.4919 2045625.2804, 5234386.400699999 2046491.7477, 5247352.7978 2040320.504699999, 5257241.4647 2015037.9755, 5237775.048 1982254.042199999, 5227594.233899999 1950737.2139, 5213976.5337 1946542.9615, 5207131.4239 1936879.7466, 5212814.773399999 1916169.5964, 5204901.8614 1917791.115, 5205929.4684 1908629.0675, 5200528.6179 1900589.751, 5181493.347899999 1901093.3912, 5177346.5962 1919197.7067, 5165730.1533 1934638.2891, 5121064.1279 1962663.2299, 5125881.3613 1976728.5896, 5110688.6552 1998344.0128, 5116607.9613 2038729.2129, 5119478.1247 2069006.5493, 5110833.6618 2079132.8055, 5118781.2772 2103409.390699999, 5118788.1194 2108300.4417, 5118794.167199999 2113523.975, 5118803.2913 2125879.4447, 5112296.8687 2131907.9163, 5100056.7758 2130793.9449, 5098531.905999999 2146315.3087, 5097477.0993 2157026.743, 5091154.828 2171569.683499999, 5101050.230799999 2193020.5346, 5110618.2835 2213952.4867, 5118871.6892 2221247.9744, 5119326.2574 2221650.6213, 5119512.2916 2221331.4008, 5129579.17 2204098.7522))",AL0,2019,0.012366034624896952,0.007231404958677683,0.4946619217081851,0.2694300518134715,"['EL5', 'ME0', 'MK0']"
BG4,1,BG,Yugozapadna i Yuzhna tsentralna Bulgaria,Ð®Ð³Ð¾Ð·Ð°Ð¿Ð°Ð´Ð½Ð° Ð¸ Ð®Ð¶Ð½Ð° ÑÐµÐ½ÑÑÐ°Ð»Ð½Ð° ÐÑÐ»Ð³Ð°ÑÐ¸Ñ,0.0,,0,BG4,"POLYGON ((5375157.8499 2323275.277799999, 5390455.7018 2317197.2555, 5408314.6017 2325539.7008, 5422875.151799999 2311629.0348, 5454917.1749 2323066.4913, 5471186.570499999 2310434.6218, 5476612.0316 2296961.2763, 5494265.4187 2295306.1998, 5505349.948899999 2301392.030099999, 5524023.3079 2297004.3967, 5544436.0884 2303884.2685, 5547626.4944 2292609.0159, 5550378.170299999 2282887.7281, 5562919.1796 2278062.7094, 5562772.591 2269401.2225, 5562400.3061 2248826.7048, 5584856.9679 2241556.979699999, 5603222.5911 2252825.3098, 5619346.160499999 2243806.8005, 5629047.341499999 2251352.264799999, 5648173.686 2245784.9606, 5651156.768999999 2266351.4212, 5674950.5284 2265371.584, 5684023.6787 2248256.819499999, 5687246.9263 2242311.344799999, 5687068.2181 2232217.2323, 5674234.7422 2224896.521299999, 5675518.538699999 2215228.645099999, 5653794.7858 2210056.3917, 5656229.0836 2206123.6371, 5659128.6903 2201443.4639, 5664253.204399999 2193183.562999999, 5666078.4287 2180576.2157, 5663061.1044 2172220.4014, 5650629.5156 2165419.6841, 5647445.1147 2163286.583799999, 5592371.2298 2146859.8309, 5587712.9121 2151062.0305, 5563477.7632 2154274.9311, 5554204.395199999 2149956.8691, 5528572.7973 2166317.6303, 5491533.976 2156084.1009, 5490198.759099999 2148430.8965, 5458423.3883 2133421.0621, 5401576.0434 2119111.6464, 5401767.5221 2139536.8018, 5401780.1782 2150974.173599999, 5401199.1895 2156136.3476, 5400298.4487 2164124.835899999, 5386732.309 2189252.3827, 5384665.1899 2193093.2741, 5353216.9075 2202689.0275, 5347083.1272 2208875.0565, 5338319.639799999 2217739.3945, 5346122.3373 2229059.9241, 5349770.8374 2234373.2401, 5341512.684699999 2254393.3121, 5340814.5933 2256088.8045, 5336280.7314 2275236.1873, 5341408.2982 2280944.8636, 5359818.0478 2286468.8461, 5375157.8499 2323275.277799999))",BG4,2019,0.010198654362683829,0.07541322314049587,0.7330960854092528,0.5259067357512953,"['BG3', 'EL5', 'MK0', 'TR2', 'RS2']"
TR2,1,TR,BatÄ± Marmara,BatÄ± Marmara,0.0,,0,TR2,"MULTIPOLYGON (((5854053.8625 2107095.866599999, 5851390.430299999 2088073.771299999, 5874264.9542 2054136.5284, 5898577.4486 2043907.1197, 5913402.577199999 2046972.3988, 5923734.5482 2037520.7897, 5940257.808 2037902.500499999, 5934453.586 2005074.1072, 5919583.289799999 1995414.3969, 5924999.807499999 1982205.2466, 5887401.6033 1964762.255799999, 5856311.489 1986431.9627, 5813242.027899999 1978468.509299999, 5789025.696799999 1975071.1466, 5765133.607899999 1947264.7561, 5756680.7806 1960984.2071, 5767324.1051 1987754.6306, 5744714.005999999 1984964.8693, 5710715.1404 1968689.0753, 5701343.8347 1972312.2333, 5699382.497199999 2019775.047599999, 5773438.2141 2092298.697899999, 5801743.3506 2084104.5944, 5824458.642 2094433.511399999, 5816462.3354 2106032.385299999, 5818214.6043 2111022.7751, 5836588.6192 2111921.5648, 5837153.5527 2099620.4964, 5854053.8625 2107095.866599999)), ((5804912.6646 2276442.7947, 5805255.0754 2258491.055199999, 5817384.1916 2243504.7106, 5821001.981799999 2239046.4837, 5824292.444399999 2234996.3065, 5826981.345699999 2233956.2378, 5820372.2152 2187202.8837, 5824749.2566 2171034.8372, 5790003.0923 2157132.0576, 5774723.3692 2122665.6877, 5751528.5013 2100720.0274, 5736252.2213 2086624.4283, 5735114.885299999 2077004.536, 5705315.8284 2034914.723999999, 5699866.3313 2038128.3845, 5698198.492699999 2061782.5227, 5735053.5342 2099052.805199999, 5730188.5753 2106048.3146, 5682979.9973 2090346.909499999, 5676248.7374 2092444.4893, 5672806.8225 2099366.4745, 5670221.3516 2102712.0823, 5691100.590399999 2133691.639799999, 5684585.5847 2163534.5296, 5704439.7765 2183251.7485, 5695859.2959 2207298.7884, 5692144.4482 2208740.7982, 5683463.0222 2212121.5467, 5675518.538699999 2215228.645099999, 5674234.7422 2224896.521299999, 5687068.2181 2232217.2323, 5687246.9263 2242311.344799999, 5710780.1064 2254318.4803, 5716919.9485 2257473.0697, 5719147.3339 2259931.5405, 5723794.925799999 2269102.7313, 5741174.0703 2273399.2112, 5752227.6826 2267654.5118, 5758984.5429 2265557.752699999, 5767353.2375 2262972.7978, 5799302.3011 2274668.5808, 5804912.6646 2276442.7947)), ((5812108.2771 2122141.3168, 5800896.528899999 2114247.6391, 5796173.694599999 2115823.9723, 5795818.9846 2120476.0637, 5803876.1324 2126557.3683, 5812108.2771 2122141.3168)), ((5810712.1954 2107099.251, 5807897.202 2100368.8418, 5802205.9375 2100131.1607, 5801417.4748 2108351.056, 5806898.397 2111798.698899999, 5810712.1954 2107099.251)), ((5753934.337099999 1959201.449899999, 5749676.419299999 1958250.207, 5744934.414999999 1965472.1493, 5749113.0283 1970983.0796, 5753501.4354 1969253.51, 5753934.337099999 1959201.449899999)), ((5697428.9844 2000030.5162, 5693090.7562 1997123.687, 5685326.7905 2003881.1478, 5694098.1947 2009483.0545, 5697428.9844 2000030.5162)), ((5667456.6268 2030653.9977, 5659299.2432 2027924.492699999, 5652455.2862 2030283.296599999, 5652329.596799999 2033571.0418, 5661171.4449 2041987.7167, 5673241.583699999 2047906.87, 5678958.3483 2037546.5328, 5667456.6268 2030653.9977)))",TR2,2019,0.010411403345477757,0.04648760330578513,0.5231316725978647,0.6373056994818652,"['BG3', 'BG4', 'EL5', 'TR1', 'TR3', 'TR4']"
MK0,1,MK,Severna Makedonija,Ð¡ÐµÐ²ÐµÑÐ½Ð° ÐÐ°ÐºÐµÐ´Ð¾Ð½Ð¸ÑÐ°,0.0,,0,MK0,"POLYGON ((5338319.639799999 2217739.3945, 5347083.1272 2208875.0565, 5353216.9075 2202689.0275, 5384665.1899 2193093.2741, 5386732.309 2189252.3827, 5400298.4487 2164124.835899999, 5401199.1895 2156136.3476, 5401780.1782 2150974.173599999, 5401767.5221 2139536.8018, 5401576.0434 2119111.6464, 5397537.2155 2118650.8938, 5389623.635399999 2113613.753, 5387760.6504 2096795.603599999, 5360593.454 2089236.6214, 5355938.123199999 2086869.9175, 5345487.9179 2090787.7475, 5322792.8606 2079259.3032, 5313654.6925 2058838.0857, 5247352.7978 2040320.504699999, 5234386.400699999 2046491.7477, 5225902.4919 2045625.2804, 5218147.243 2059945.0701, 5211962.695699999 2061668.541099999, 5200756.9842 2085264.6585, 5202717.372099999 2095259.06, 5195408.3268 2109825.9447, 5201644.286499999 2114995.650699999, 5200292.4789 2119235.7039, 5198696.782299999 2124244.0787, 5196828.9519 2130111.2062, 5198279.4438 2144087.0679, 5200419.9196 2147880.021299999, 5212668.2478 2151185.2325, 5211620.7584 2161517.885299999, 5212658.4493 2166271.073999999, 5236971.7531 2187832.7803, 5247774.643999999 2180924.943, 5264708.441099999 2197420.4798, 5266345.766 2201595.9885, 5276030.969699999 2202300.501599999, 5329282.4119 2220544.4876, 5338319.639799999 2217739.3945))",MK0,2019,0.010278435231231554,0.0134297520661157,0.5693950177935942,0.47668393782383417,"['BG4', 'AL0', 'EL5', 'RS2']"
EL5,1,EL,Voreia EllÃ¡da,ÎÏÏÎµÎ¹Î± ÎÎ»Î»Î¬Î´Î±,0.0,,0,EL5,"MULTIPOLYGON (((5670221.3516 2102712.0823, 5661479.1754 2112318.2605, 5634310.3353 2110075.8584, 5594176.8672 2111126.869, 5590944.570699999 2115570.1479, 5566630.600199999 2095682.0326, 5552392.0594 2093741.8244, 5538392.3912 2100042.5065, 5511409.7096 2071050.7793, 5489625.8429 2071907.8979, 5481466.686799999 2068049.854, 5478899.4103 2059241.8361, 5483052.717399999 2054451.792199999, 5485843.2234 2051100.8588, 5493445.813899999 2045093.617, 5495084.0152 2036276.2013, 5508826.919 2031631.749299999, 5509725.858899999 2023365.8252, 5496572.1624 2028261.376499999, 5486042.981 2015577.3905, 5512044.3182 1999545.8631, 5515134.504899999 1990762.6532, 5511403.106899999 1983611.900599999, 5501495.1424 1986584.530099999, 5481452.7501 2007220.9035, 5462141.182399999 2009008.4173, 5450604.7884 2003501.176, 5425133.287799999 2012115.625399999, 5413002.5876 2022903.1281, 5413172.486099999 2040003.881999999, 5395086.4066 2027025.092399999, 5394171.9578 2022669.8443, 5390169.0273 2017714.147399999, 5394824.1005 2007286.7333, 5391182.532 1982806.7819, 5402932.342499999 1966143.8369, 5393214.9299 1962847.743899999, 5378635.6284 1969985.0451, 5371961.7598 1981638.6861, 5363867.495999999 1976427.3312, 5353034.8215 1982071.5976, 5339648.6776 1955516.3391, 5341675.3453 1942364.2217, 5307086.0888 1941580.1845, 5288772.5051 1934806.9844, 5278982.2369 1912360.8222, 5284352.3945 1894309.5543, 5304498.3729 1877690.1032, 5305579.7237 1860999.8816, 5286820.9506 1851380.5679, 5284757.2385 1843547.857799999, 5261282.9834 1840685.2804, 5252710.304199999 1833442.043099999, 5227286.7963 1860859.863299999, 5226144.9437 1860507.5484, 5211517.0921 1863252.255999999, 5195599.855599999 1894995.392999999, 5181493.347899999 1901093.3912, 5200528.6179 1900589.751, 5205929.4684 1908629.0675, 5204901.8614 1917791.115, 5212814.773399999 1916169.5964, 5207131.4239 1936879.7466, 5213976.5337 1946542.9615, 5227594.233899999 1950737.2139, 5237775.048 1982254.042199999, 5257241.4647 2015037.9755, 5247352.7978 2040320.504699999, 5313654.6925 2058838.0857, 5322792.8606 2079259.3032, 5345487.9179 2090787.7475, 5355938.123199999 2086869.9175, 5360593.454 2089236.6214, 5387760.6504 2096795.603599999, 5389623.635399999 2113613.753, 5397537.2155 2118650.8938, 5401576.0434 2119111.6464, 5458423.3883 2133421.0621, 5490198.759099999 2148430.8965, 5491533.976 2156084.1009, 5528572.7973 2166317.6303, 5554204.395199999 2149956.8691, 5563477.7632 2154274.9311, 5587712.9121 2151062.0305, 5592371.2298 2146859.8309, 5647445.1147 2163286.583799999, 5650629.5156 2165419.6841, 5663061.1044 2172220.4014, 5666078.4287 2180576.2157, 5664253.204399999 2193183.562999999, 5659128.6903 2201443.4639, 5656229.0836 2206123.6371, 5653794.7858 2210056.3917, 5675518.538699999 2215228.645099999, 5683463.0222 2212121.5467, 5692144.4482 2208740.7982, 5695859.2959 2207298.7884, 5704439.7765 2183251.7485, 5684585.5847 2163534.5296, 5691100.590399999 2133691.639799999, 5670221.3516 2102712.0823)), ((5649451.7019 2063207.4217, 5637942.463099999 2057615.4244, 5626641.1384 2064422.8847, 5635960.457 2070860.6301, 5644428.021 2070612.5265, 5649451.7019 2063207.4217)), ((5567394.036499999 2069511.2118, 5556256.6915 2059965.8928, 5555499.7311 2063799.3988, 5548119.4152 2066099.3933, 5546100.3835 2071694.8774, 5548503.7769 2081022.092, 5554847.469799999 2086106.1411, 5565669.8226 2079096.879899999, 5567394.036499999 2069511.2118)), ((5488599.6247 1980876.4151, 5489236.934699999 1974750.8581, 5482548.663899999 1974046.742699999, 5470501.7228 1977310.1077, 5461842.578299999 1974482.107999999, 5462953.316199999 1979571.202, 5454856.5175 1989356.322, 5455368.194399999 1996863.3595, 5461864.6596 1994756.5693, 5471804.121099999 1984920.1578, 5488599.6247 1980876.4151)))",EL5,2019,0.007233465414993485,0.09194214876033058,0.814946619217082,0.5621761658031088,"['BG4', 'AL0', 'EL6', 'MK0', 'TR2']"
TR1,1,TR,Ä°stanbul,Ä°stanbul,0.0,,0,TR1,"MULTIPOLYGON (((5940443.759199999 2176264.6207, 5912596.413 2187568.5425, 5915452.158399999 2218419.4799, 5974176.278899999 2223871.1973, 5968169.5095 2208614.3387, 5944136.0492 2195631.346899999, 5940443.759199999 2176264.6207)), ((5824749.2566 2171034.8372, 5820372.2152 2187202.8837, 5826981.345699999 2233956.2378, 5897416.014599999 2216857.8703, 5893217.1712 2184805.1677, 5880345.2364 2179239.2407, 5843014.9294 2181522.139699999, 5824749.2566 2171034.8372)))",TR1,2019,0.3910858176209346,0.0981404958677686,0.34519572953736666,1.0,"['TR2', 'TR4']"
TR3,1,TR,Ege,Ege,0.0,,0,TR3,"MULTIPOLYGON (((6174136.3134 2045174.2309, 6184983.1294 2030910.5972, 6179377.4058 2000945.475, 6185829.0677 1992328.3323, 6161142.7376 1961385.8543, 6150277.346799999 1966119.7941, 6141049.1149 1961871.587099999, 6117453.7929 1929756.5262, 6102037.8857 1916216.958, 6083645.945499999 1886805.043, 6077506.1994 1862461.2894, 6061465.7127 1858131.631999999, 6036297.544199999 1833869.2694, 6048113.8752 1811525.238399999, 6036217.391 1766268.4646, 6045869.9054 1754321.3379, 6069641.1256 1769260.9295, 6073022.2192 1761616.521, 6070085.642899999 1739188.8013, 6060609.861 1718119.1916, 6049028.7038 1703878.4526, 6046336.5285 1688777.9886, 6034558.1117 1695274.2791, 6016269.5875 1724883.7978, 5998400.865 1718992.264599999, 5972274.5384 1727576.5602, 5952276.3588 1724797.9644, 5943925.028999999 1706914.028899999, 5933551.277 1700638.3927, 5933999.3091 1714668.919299999, 5927956.6334 1726776.0983, 5932699.704299999 1741221.5342, 5858346.540999999 1721617.4911, 5857345.8944 1733889.2788, 5874132.6043 1739082.845899999, 5878523.5708 1751852.664999999, 5859942.6996 1763994.2314, 5844825.7298 1761603.5692, 5836394.6281 1781689.2875, 5826511.9471 1788295.2459, 5835669.417099999 1800967.318399999, 5836588.2962 1816074.2714, 5828372.283199999 1824172.4407, 5788413.159399999 1836838.271, 5767232.6712 1833568.7014, 5750966.3049 1840898.943, 5750397.2173 1880687.8679, 5775344.3695 1862649.1996, 5795648.8015 1871736.9875, 5778577.6367 1892088.6787, 5788217.0128 1917208.504899999, 5765133.607899999 1947264.7561, 5789025.696799999 1975071.1466, 5813242.027899999 1978468.509299999, 5856311.489 1986431.9627, 5887401.6033 1964762.255799999, 5924999.807499999 1982205.2466, 5919583.289799999 1995414.3969, 5934453.586 2005074.1072, 5940257.808 2037902.500499999, 5958271.945599999 2043599.7412, 5971158.6355 2079445.9633, 5997595.800799999 2083972.275699999, 6005165.0856 2067669.6929, 6029510.1701 2068171.5002, 6040091.2814 2069644.710899999, 6055864.123199999 2058171.2435, 6062177.0888 2038966.4334, 6071934.7824 2029136.141, 6092791.611 2028492.8416, 6106640.7313 2029837.8607, 6136631.0002 2053464.1413, 6154194.6544 2045210.382099999, 6174136.3134 2045174.2309)), ((5937084.6976 1692454.2936, 5927506.2138 1685605.8025, 5922337.0488 1692957.466399999, 5935012.1198 1696218.378, 5937084.6976 1692454.2936)), ((5925700.3335 1710722.8824, 5911372.7089 1706002.637, 5904662.3603 1707626.0927, 5908862.2796 1712281.236099999, 5924472.556399999 1714483.463, 5925700.3335 1710722.8824)), ((5900191.4208 1706889.1468, 5899158.0869 1692955.4628, 5885033.1369 1691425.760299999, 5882390.680199999 1687906.7448, 5874681.6139 1690270.707, 5875997.4315 1697352.9323, 5891314.502699999 1703156.6456, 5893578.4648 1707850.7051, 5900191.4208 1706889.1468)), ((5780670.3618 1870159.4623, 5772421.642899999 1867458.625399999, 5770369.173699999 1875988.339, 5777537.411699999 1879734.7929, 5780670.3618 1870159.4623)))",TR3,2019,0.015091880966944127,0.041322314049586785,0.4804270462633451,0.616580310880829,"['TR2', 'TR4', 'TR5', 'TR6']"
